ADDRESS,CAMERA ID,VIOLATION DATE,VIOLATIONS,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
8318 S ASHLAND AVE,CHI169,08/14/2018,36,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
2443 N ASHLAND,CHI091,08/14/2018,34,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
536 E MORGAN DR,CHI029,08/14/2018,106,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
2448 N CLYBOURN AVE,CHI090,08/14/2018,18,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
4124 W FOSTER AVE,CHI003,08/14/2018,82,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
3450 W 71ST,CHI015,08/14/2018,11,1154377.983623192,1857351.590718894,41.764390957,-87.70972842,"(41.76439095689881, -87.70972841983624)"
3200 S ARCHER AVE,CHI144,08/14/2018,76,1165344.912712872,1883513.817021857,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
5432 W LAWRENCE,CHI103,08/14/2018,3,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
1315 W GARFIELD BLVD,CHI121,08/14/2018,47,1168444.530011629,1868118.434806125,41.793645091,-87.657860764,"(41.793645091444645, -87.6578607639445)"
5471 W HIGGINS,CHI102,08/14/2018,35,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
4909 N CICERO AVE,CHI149,08/14/2018,96,1143500.84164955,1932251.246745402,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
5520 S WESTERN,CHI069,08/14/2018,17,,,,,
506 S CENTRAL AVE,CHI130,08/14/2018,4,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
324 S KEDZIE AVE,CHI123,08/14/2018,8,1155057.768104626,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
2917 W ROOSEVELT,CHI019,08/14/2018,40,1156991.618473341,1894531.138408719,41.866364024,-87.699142966,"(41.866364024167034, -87.69914296647906)"
2900 W OGDEN,CHI021,08/14/2018,105,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
8345 S ASHLAND AVE,CHI168,08/14/2018,13,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
3100 W AUGUSTA,CHI011,08/14/2018,10,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
5454 W IRVING PARK,CHI050,08/14/2018,15,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
2080 W PERSHING,CHI005,08/14/2018,13,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
2721 W MONTROSE,CHI078,08/14/2018,1,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
6250 W FULLERTON,CHI040,08/14/2018,12,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
7422 S JEFFERY,CHI101,08/14/2018,3,1190789.832029907,1856045.670402868,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
6909 S KEDZIE,CHI014,08/14/2018,56,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
2712 W IRVING PARK,CHI080,08/14/2018,9,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
2912 W ROOSEVELT,CHI020,08/14/2018,22,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
4042 W NORTH AVE,CHI161,08/14/2018,19,1149005.647148129,1910365.150873238,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
5816 W JACKSON,CHI058,08/14/2018,60,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
140 N ASHLAND,CHI076,08/14/2018,16,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
3137 W PETERSON,CHI024,08/14/2018,34,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
515 S CENTRAL AVE,CHI057,08/14/2018,5,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
1901 E 75TH ST,CHI138,08/14/2018,13,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
2705 W IRVING PARK,CHI079,08/14/2018,103,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
4620 W BELMONT AVE,CHI086,08/14/2018,2,1144830.583591838,1920910.013194031,41.938988391,-87.743121423,"(41.938988390759555, -87.74312142256439)"
4432 N LINCOLN,CHI056,08/14/2018,2,1160697.51043315,1929507.413867631,41.96226556,-87.684566996,"(41.96226556022151, -87.68456699562915)"
4433 N WESTERN,CHI055,08/14/2018,9,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
1111 N HUMBOLDT,CHI010,08/14/2018,56,,,,,
324 E ILLINOIS ST,CHI126,08/14/2018,5,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
3542 E 95TH ST,CHI141,08/14/2018,7,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
2432 N ASHLAND,CHI092,08/14/2018,8,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
5120 N PULASKI,CHI004,08/14/2018,30,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
3047 W JACKSON BLVD,CHI122,08/14/2018,14,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
3655 W JACKSON,CHI008,08/14/2018,11,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
6247 W FULLERTON,CHI039,08/14/2018,11,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
4429 N BROADWAY,CHI096,08/14/2018,3,1168597.252171523,1929689.186307646,41.962596549,-87.655517675,"(41.962596548691735, -87.65551767517252)"
2417 W 103RD ST,CHI165,08/14/2018,9,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
4446 N BROADWAY,CHI097,08/14/2018,3,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
1334 W GARFIELD BLVD,CHI119,08/14/2018,11,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
3535 E 95TH ST,CHI140,08/14/2018,5,1201486.255858151,1842590.389225195,41.722818322,-87.537567465,"(41.722818322421595, -87.53756746533104)"
3843 W 111TH,CHI048,08/15/2018,10,1152527.402615974,1830667.777755826,41.691202396,-87.717211399,"(41.69120239624487, -87.71721139909997)"
4123 N CENTRAL AVE,CHI049,08/15/2018,5,1138310.38101538,1926965.395448081,41.955725645,-87.766938123,"(41.95572564479322, -87.76693812345056)"
515 S CENTRAL AVE,CHI057,08/15/2018,6,1139183.475728338,1896944.581182828,41.87332924,-87.764460415,"(41.873329240103914, -87.76446041521123)"
6523 N WESTERN,CHI051,08/15/2018,6,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
4446 N BROADWAY,CHI097,08/15/2018,1,1168458.604334415,1929791.618716743,41.962880635,-87.65602445,"(41.96288063517309, -87.6560244499908)"
1507 W 83rd ST,CHI170,08/15/2018,3,1167695.170326354,1849654.229221654,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
5330 S COTTAGE GROVE,CHI013,08/15/2018,23,1182452.725004514,1869711.793547827,41.797703886,-87.606444779,"(41.79770388561477, -87.60644477865196)"
2712 W IRVING PARK,CHI080,08/15/2018,10,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
3137 W PETERSON,CHI024,08/15/2018,23,1154183.287274807,1939668.834930217,41.990281914,-87.708244626,"(41.9902819135942, -87.70824462568225)"
2432 N ASHLAND,CHI092,08/15/2018,4,1165215.788124507,1916401.754298868,41.926207903,-87.668328977,"(41.92620790295943, -87.66832897708693)"
4433 N WESTERN,CHI055,08/15/2018,11,1159610.141634439,1929516.781948006,41.962313789,-87.688564554,"(41.96231378868856, -87.68856455418805)"
62 E 95TH,CHI036,08/15/2018,10,1178615.953706068,1842047.62197816,41.721878498,-87.621354328,"(41.72187849819265, -87.62135432849777)"
536 E MORGAN DR,CHI029,08/15/2018,128,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
4429 N BROADWAY,CHI096,08/15/2018,4,1168597.252171523,1929689.186307646,41.962596549,-87.655517675,"(41.962596548691735, -87.65551767517252)"
5471 W HIGGINS,CHI102,08/15/2018,30,1139071.529638349,1931897.937514376,41.969247149,-87.764019451,"(41.96924714863934, -87.76401945149458)"
4053 W NORTH AVE,CHI159,08/15/2018,8,1148866.623755592,1910281.53833667,41.909745674,-87.728563295,"(41.90974567444195, -87.72856329512945)"
445 W 127TH,CHI045,08/15/2018,115,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
2928 S HALSTED,CHI117,08/15/2018,9,1171407.142701029,1885330.617606942,41.840812626,-87.64649261,"(41.84081262592384, -87.64649261049526)"
8318 S ASHLAND AVE,CHI169,08/15/2018,26,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
6909 S KEDZIE,CHI014,08/15/2018,65,1156276.17519456,1858582.894182457,41.767731869,-87.702737907,"(41.76773186901884, -87.70273790708362)"
2912 W ROOSEVELT,CHI020,08/15/2018,22,1157040.212662274,1894612.12813304,41.866585283,-87.698962375,"(41.86658528313424, -87.69896237494204)"
10318 S INDIANAPOLIS,CHI120,08/15/2018,123,1203645.368140905,1837056.144574041,41.707576903,-87.529848261,"(41.70757690291348, -87.52984826112849)"
2513 W 55TH,CHI070,08/15/2018,17,1160431.748869934,1868077.674728872,41.793702249,-87.687244272,"(41.79370224937009, -87.68724427195639)"
1315 W GARFIELD BLVD,CHI121,08/15/2018,24,1168444.530011629,1868118.434806125,41.793645091,-87.657860764,"(41.793645091444645, -87.6578607639445)"
6250 W FULLERTON,CHI040,08/15/2018,18,1134113.48240834,1915315.343641525,41.923831699,-87.782642242,"(41.92383169923362, -87.78264224184598)"
3535 E 95TH ST,CHI140,08/15/2018,5,1201486.255858151,1842590.389225195,41.722818322,-87.537567465,"(41.722818322421595, -87.53756746533104)"
506 S CENTRAL AVE,CHI130,08/15/2018,11,1139100.738201602,1897035.93011447,41.873581418,-87.764761968,"(41.87358141810132, -87.7647619684764)"
1334 W GARFIELD BLVD,CHI119,08/15/2018,14,1168211.288538348,1868328.465645528,41.794226466,-87.658709999,"(41.79422646635146, -87.65870999891658)"
8345 S ASHLAND AVE,CHI168,08/15/2018,18,1167170.493634396,1849194.116924465,41.741741651,-87.663073329,"(41.741741651401504, -87.66307332925098)"
2900 W OGDEN,CHI021,08/15/2018,88,1157135.919535262,1892361.67589724,41.860407864,-87.698672099,"(41.86040786445197, -87.69867209877323)"
324 S KEDZIE AVE,CHI123,08/15/2018,7,1155057.768104626,1898246.715441378,41.876598942,-87.706142679,"(41.87659894232968, -87.70614267856668)"
324 E ILLINOIS ST,CHI126,08/15/2018,4,1178721.705071304,1903728.729069971,41.891134484,-87.61908944,"(41.89113448402406, -87.61908943995478)"
1111 N HUMBOLDT,CHI010,08/15/2018,45,,,,,
6247 W FULLERTON,CHI039,08/15/2018,7,1134158.281732405,1915236.510832825,41.923614583,-87.78247949,"(41.9236145831186, -87.78247948955652)"
4042 W NORTH AVE,CHI161,08/15/2018,18,1149005.647148129,1910365.150873238,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
3450 W 71ST,CHI015,08/15/2018,5,1154377.983623192,1857351.590718894,41.764390957,-87.70972842,"(41.76439095689881, -87.70972841983624)"
3047 W JACKSON BLVD,CHI122,08/15/2018,12,1155924.803933969,1898487.691160325,41.877242774,-87.702952689,"(41.877242773826396, -87.7029526885659)"
3646 W MADISON,CHI009,08/15/2018,41,1151844.874455435,1899804.753327747,41.880938186,-87.717898449,"(41.88093818643283, -87.71789844857646)"
5432 W LAWRENCE,CHI103,08/15/2018,2,1139099.594130043,1931391.06349442,41.96785573,-87.763928644,"(41.96785573012919, -87.76392864369929)"
5454 W IRVING PARK,CHI050,08/15/2018,21,1139042.659337997,1926097.062423206,41.953329545,-87.764267264,"(41.95332954454448, -87.76426726425451)"
1901 E 75TH ST,CHI138,08/15/2018,16,1190192.110150425,1855579.523137741,41.75874077,-87.57851859,"(41.758740770124234, -87.57851859043261)"
5816 W JACKSON,CHI058,08/15/2018,60,1137564.894528388,1898340.606160034,41.877189405,-87.770369502,"(41.87718940463045, -87.7703695017756)"
5120 N PULASKI,CHI004,08/15/2018,37,1148759.385878875,1933817.599837362,41.974332655,-87.728347022,"(41.97433265461055, -87.72834702238127)"
9618 S EWING AVE,CHI142,08/15/2018,24,1202074.876819482,1841844.576675849,41.720756806,-87.535436787,"(41.72075680558273, -87.53543678735923)"
3034 W FOSTER,CHI025,08/15/2018,12,1155157.924620047,1934429.028230766,41.97588404,-87.704801123,"(41.9758840401294, -87.70480112338926)"
2443 N ASHLAND,CHI091,08/15/2018,43,1165293.159880782,1916479.221767233,41.926418831,-87.668042465,"(41.926418831263994, -87.66804246498943)"
3200 S ARCHER AVE,CHI144,08/15/2018,55,1165344.912712872,1883513.817021857,41.835958018,-87.668790267,"(41.83595801848586, -87.66879026653764)"
1754 N PULASKI RD,CHI157,08/15/2018,13,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
449 N COLUMBUS DR,CHI124,08/15/2018,1,1178428.35425324,1903326.613409231,41.890037755,-87.620179034,"(41.89003775504898, -87.62017903427099)"
5520 S WESTERN,CHI069,08/15/2018,22,,,,,
6226 W IRVING PARK RD,CHI083,08/15/2018,38,1133995.169966259,1925971.269149065,41.953074826,-87.782825538,"(41.95307482555687, -87.78282553773761)"
115 N OGDEN,CHI077,08/15/2018,23,1166484.901862159,1900735.486524538,41.883191521,-87.6641147,"(41.883191521391076, -87.66411469955516)"
3843 S WESTERN,CHI007,08/15/2018,40,1161037.665305821,1878964.291316377,41.823563957,-87.684721126,"(41.82356395744577, -87.68472112618639)"
4909 N CICERO AVE,CHI149,08/15/2018,80,1143500.84164955,1932251.246745402,41.970134736,-87.747723797,"(41.970134735816295, -87.7477237971432)"
3100 W AUGUSTA,CHI011,08/15/2018,9,1155438.362612354,1906531.350675229,41.899325141,-87.704522346,"(41.89932514072566, -87.70452234551168)"
2705 W IRVING PARK,CHI079,08/15/2018,90,1157555.242825448,1926426.21147583,41.953875265,-87.696204089,"(41.95387526461699, -87.69620408862693)"
2721 W MONTROSE,CHI078,08/15/2018,2,1157328.845238545,1929075.390070401,41.961149383,-87.696964034,"(41.96114938287925, -87.69696403378589)"
2080 W PERSHING,CHI005,08/15/2018,9,1163048.143263149,1878842.85060012,41.823188825,-87.677348795,"(41.823188824691925, -87.67734879498818)"
140 N ASHLAND,CHI076,08/15/2018,11,1165683.996995108,1901211.265605895,41.884514197,-87.667042094,"(41.88451419700416, -87.66704209415728)"
57 E 95TH,CHI035,08/15/2018,3,1178586.98154429,1841966.713809109,41.721657133,-87.621462899,"(41.72165713317433, -87.62146289865515)"
6818 S KEDZIE,CHI018,08/15/2018,44,1156183.4762995,1859144.993983757,41.769276221,-87.703062595,"(41.769276221338444, -87.70306259506)"
5529 S WESTERN,CHI068,08/15/2018,5,,,,,
4620 W BELMONT AVE,CHI086,08/15/2018,1,1144830.583591838,1920910.013194031,41.938988391,-87.743121423,"(41.938988390759555, -87.74312142256439)"
2416 W 103RD ST,CHI154,08/15/2018,4,1161995.609362911,1836307.312617193,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
5420 S RACINE AVE,CHI118,08/15/2018,5,1169208.608674489,1868739.470226128,41.795332775,-87.655040979,"(41.795332774848234, -87.65504097855228)"
3542 E 95TH ST,CHI141,08/15/2018,9,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
3655 W JACKSON,CHI008,08/15/2018,12,1151781.484945551,1898394.967222984,41.877070828,-87.718168316,"(41.87707082846323, -87.71816831641307)"
2448 N CLYBOURN AVE,CHI090,08/15/2018,11,1164505.928359546,1916376.376809816,41.926153343,-87.670938087,"(41.926153342916486, -87.67093808722792)"
2917 W ROOSEVELT,CHI019,08/15/2018,45,1156991.618473341,1894531.138408719,41.866364024,-87.699142966,"(41.866364024167034, -87.69914296647906)"
1142 W IRVING PARK,CHI095,08/15/2018,26,1167789.528738809,1926747.106564999,41.954540866,-87.658572521,"(41.95454086624301, -87.65857252142276)"
7422 S JEFFERY,CHI101,08/15/2018,4,1190789.832029907,1856045.670402868,41.760005505,-87.576312983,"(41.760005504685466, -87.57631298283938)"
4436 N WESTERN,CHI094,08/15/2018,5,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
5885 N RIDGE AVE,CHI093,08/15/2018,32,1165004.033252215,1939248.352982784,41.988904472,-87.668455725,"(41.988904472466494, -87.66845572473223)"
2417 W 103RD ST,CHI165,08/15/2018,4,1161996.101263966,1836227.314129496,41.706267661,-87.682391472,"(41.70626766073214, -87.68239147238012)"
4124 W FOSTER AVE,CHI003,08/15/2018,78,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
4831 W LAWRENCE AVE,CHI147,08/15/2018,71,1143137.859882784,1931435.232520927,41.967902328,-87.749078977,"(41.96790232791309, -87.74907897663441)"
2416 W 103RD ST,CHI154,08/16/2018,14,1161995.609362911,1836307.312617193,41.706487201,-87.682391059,"(41.70648720051648, -87.68239105927896)"
3542 E 95TH ST,CHI141,08/16/2018,7,1201629.279994198,1842674.179369794,41.72304462,-87.537040758,"(41.72304461975978, -87.5370407583455)"
4042 W NORTH AVE,CHI161,08/16/2018,28,1149005.647148129,1910365.150873238,41.909972425,-87.72805041,"(41.90997242450237, -87.72805040969816)"
1507 W 83rd ST,CHI170,08/16/2018,4,1167695.170326354,1849654.229221654,41.742993035,-87.66113776,"(41.742993034938884, -87.66113775973551)"
5420 S RACINE AVE,CHI118,08/16/2018,6,1169208.608674489,1868739.470226128,41.795332775,-87.655040979,"(41.795332774848234, -87.65504097855228)"
445 W 127TH,CHI045,08/16/2018,130,1175468.445851752,1820629.228565181,41.663174059,-87.633520452,"(41.663174059325534, -87.63352045241697)"
8318 S ASHLAND AVE,CHI169,08/16/2018,25,1167083.227060742,1849460.261274806,41.742473855,-87.66338548,"(41.74247385456547, -87.66338547998558)"
4436 N WESTERN,CHI094,08/16/2018,13,1159528.872859255,1929555.550585484,41.96242185,-87.688862275,"(41.9624218495406, -87.68886227502836)"
536 E MORGAN DR,CHI029,08/16/2018,121,1180984.656814868,1868164.766433233,41.793492646,-87.61187597,"(41.793492645896656, -87.6118759701359)"
4124 W FOSTER AVE,CHI003,08/16/2018,97,1147852.58857067,1934274.994738347,41.975605302,-87.731669795,"(41.97560530194193, -87.73166979484374)"
2712 W IRVING PARK,CHI080,08/16/2018,2,1157447.913673397,1926504.636730878,41.954092657,-87.696596502,"(41.954092657149786, -87.6965965016668)"
4429 N BROADWAY,CHI096,08/16/2018,2,1168597.252171523,1929689.186307646,41.962596549,-87.655517675,"(41.962596548691735, -87.65551767517252)"
1754 N PULASKI RD,CHI157,08/16/2018,20,1149394.77705002,1911607.800369421,41.913374831,-87.7265886,"(41.91337483050126, -87.72658859994081)"
6523 N WESTERN,CHI051,08/16/2018,11,1159169.452277881,1943341.864659956,42.000259511,-87.689802909,"(42.00025951144952, -87.68980290863908)"
